user_id,signup_date,tenure_days,behavioral_segment,plan,primary_device,region,age_group,bundle_type,num_services,sessions_last_30d,active_days_last_30d,watch_time_last_30d,avg_session_duration_min,completion_rate,skip_rate,content_diversity_score,feature_usage_score,search_activity_last_30d,watchlist_additions_last_30d,days_since_last_session,churn_probability,will_churn_30d,churn_date
U009174,2024-05-27,400,casual,individual,tablet,US,25_34,bundle,3,8,3,250.2,42.08,0.7474,0.2527,0.5091,0.6019,8,2,8,0.025612,0,
U009175,2023-03-30,824,casual,student,tv,EU,45_54,standalone,3,12,8,457.21,38.32,0.9655,0.0571,0.7301,0.5964,2,4,26,0.007911,0,
U009176,2025-03-30,93,casual,student,tv,LATAM,25_34,bundle,2,11,6,646.3,62.96,0.6789,0.2973,0.6802,0.3224,6,5,1,0.00927,0,
U009177,2023-11-19,590,at_risk,family,mobile,EU,25_34,bundle,2,11,4,49.46,5.0,0.4313,0.5861,0.2299,0.1659,1,1,87,0.990406,1,2025-07-15
U009178,2024-12-23,190,casual,premium,desktop,LATAM,25_34,bundle,2,8,7,416.97,46.73,0.7368,0.2594,0.7189,0.4117,2,9,4,0.011971,0,
U009179,2023-04-24,799,power,family,desktop,US,25_34,bundle,4,27,17,1578.31,48.53,0.5638,0.4854,0.952,0.6282,18,5,1,0.000659,0,
U009180,2023-05-22,771,casual,premium,tv,LATAM,18_24,standalone,3,14,6,1011.4,66.03,0.6651,0.3127,0.5423,0.4263,11,4,16,0.016034,0,
U009181,2024-11-08,235,at_risk,individual,mobile,LATAM,55_plus,standalone,4,5,2,82.69,19.29,0.3987,0.6893,0.3102,0.1679,0,1,3,0.535054,0,
U009182,2023-05-04,789,passive,individual,desktop,US,25_34,standalone,1,11,8,396.3,36.05,0.5412,0.6152,0.1667,0.6447,1,1,8,0.120106,0,
U009183,2024-03-26,462,casual,premium,desktop,LATAM,35_44,standalone,4,13,9,422.35,33.06,0.7109,0.3356,0.5712,0.5591,10,4,15,0.010014,0,
U009184,2023-02-07,875,at_risk,student,tv,LATAM,18_24,standalone,1,9,4,365.95,50.07,0.431,0.5342,0.4358,0.3403,4,2,3,0.13087,0,
U009185,2023-09-05,665,power,student,tv,EU,18_24,standalone,3,21,17,1513.51,68.12,0.7266,0.3811,0.6491,0.8901,13,8,1,0.001175,0,
U009186,2025-05-02,60,casual,premium,mobile,US,18_24,standalone,1,10,2,411.1,38.13,0.5921,0.5745,0.4044,0.5264,7,6,6,0.057861,0,
U009187,2024-12-07,206,casual,family,mobile,US,18_24,bundle,3,13,13,443.23,36.88,0.6067,0.4577,0.4369,0.6779,6,4,3,0.008076,0,
U009188,2024-06-15,381,passive,premium,tv,EU,35_44,standalone,2,5,4,189.41,38.48,0.531,0.631,0.615,0.1319,2,0,10,0.288379,0,
U009189,2024-11-29,214,at_risk,student,tv,LATAM,18_24,bundle,2,3,6,109.88,35.91,0.6045,0.5071,0.1097,0.1001,1,1,0,0.444738,1,2025-07-28
U009190,2025-02-06,145,power,family,tv,APAC,25_34,standalone,2,10,4,578.25,60.77,0.929,0.119,0.7135,0.5791,14,8,0,0.00105,0,
U009191,2023-02-01,881,passive,individual,tablet,LATAM,35_44,standalone,2,9,8,311.31,41.0,0.4445,0.7129,0.4078,0.4191,1,0,0,0.179292,0,
U009192,2023-05-07,786,passive,individual,mobile,LATAM,25_34,standalone,2,7,3,248.86,34.75,0.6906,0.2975,0.3445,0.5374,0,3,17,0.22691,0,
U009193,2024-05-19,408,at_risk,premium,tablet,LATAM,18_24,standalone,1,2,2,55.16,26.07,0.4484,0.541,0.2114,0.0,1,0,10,0.855296,1,2025-07-15
U009194,2024-11-26,217,at_risk,individual,mobile,EU,25_34,standalone,2,2,1,61.98,43.26,0.4443,0.6785,0.4734,0.2442,3,0,21,0.871921,1,2025-07-23
U009195,2024-12-25,188,passive,family,desktop,LATAM,18_24,bundle,3,4,4,84.9,27.99,0.6314,0.3803,0.1901,0.2627,3,3,29,0.590364,1,2025-07-14
U009196,2023-03-27,827,power,premium,mobile,LATAM,25_34,bundle,3,20,11,795.84,43.17,0.7615,0.2325,0.6639,0.5426,11,7,5,0.000368,0,
U009197,2024-08-17,318,casual,premium,mobile,US,25_34,bundle,2,13,10,567.55,39.42,0.7227,0.2698,0.5474,0.5375,11,4,3,0.009934,0,
U009198,2025-05-22,40,at_risk,student,tv,EU,25_34,standalone,2,6,7,157.61,26.7,0.6898,0.3509,0.316,0.1013,2,0,53,0.81617,1,2025-07-16
U009199,2024-06-20,376,passive,student,mobile,EU,25_34,bundle,4,2,1,50.87,28.18,0.6035,0.432,0.3688,0.3256,3,1,38,0.82326,0,
U009200,2024-05-02,425,casual,premium,mobile,LATAM,25_34,standalone,3,10,4,268.46,24.3,0.6222,0.4029,0.6423,0.4879,4,8,5,0.038667,0,
U009201,2023-12-07,572,at_risk,individual,tv,LATAM,35_44,bundle,1,7,6,247.06,31.85,0.4392,0.6586,0.5256,0.0,2,2,47,0.766686,1,2025-07-21
U009202,2024-08-11,324,at_risk,individual,mobile,US,18_24,standalone,3,6,4,179.43,28.68,0.3479,0.774,0.4371,0.1782,2,1,7,0.482095,0,
U009203,2023-03-21,833,passive,student,tablet,EU,25_34,bundle,2,10,9,287.72,22.65,0.5945,0.5353,0.3132,0.3044,4,1,10,0.13405,0,
U009204,2023-11-19,590,at_risk,student,mobile,LATAM,55_plus,bundle,2,4,1,76.33,25.63,0.388,0.6179,0.2917,0.0001,1,1,20,0.849248,1,2025-07-29
U009205,2023-01-24,889,power,premium,mobile,US,45_54,standalone,3,17,10,737.56,67.61,0.8732,0.1806,0.6193,0.8257,8,5,4,0.00099,0,
U009206,2024-07-17,349,passive,individual,mobile,LATAM,25_34,standalone,2,3,3,144.51,45.9,0.7026,0.386,0.4811,0.1463,2,4,3,0.18562,0,
U009207,2023-11-12,597,at_risk,family,tv,LATAM,35_44,bundle,1,5,5,168.88,38.6,0.3716,0.7538,0.4269,0.1598,2,0,11,0.455405,1,2025-07-04
U009208,2024-07-18,348,power,individual,mobile,LATAM,55_plus,bundle,3,14,7,688.53,45.62,0.7945,0.2316,0.4847,0.9743,14,5,1,0.001126,0,
U009209,2023-10-01,639,casual,individual,mobile,EU,35_44,standalone,3,23,9,448.6,29.21,0.737,0.3648,0.5242,0.5116,3,3,1,0.006147,0,
U009210,2023-08-22,679,passive,individual,mobile,EU,35_44,standalone,2,7,7,220.26,29.91,0.3926,0.7645,0.279,0.1766,2,1,22,0.503214,1,2025-07-27
U009211,2024-08-25,310,casual,premium,mobile,LATAM,35_44,bundle,2,12,9,236.13,32.59,0.8065,0.2462,0.5941,0.2196,2,4,4,0.017799,0,
U009212,2023-03-08,846,power,individual,tv,US,45_54,bundle,4,16,17,1044.57,71.43,0.8955,0.1484,0.8879,0.4419,9,5,1,0.000404,0,
U009213,2023-05-17,776,casual,individual,tv,LATAM,18_24,standalone,3,13,10,649.07,48.48,0.7838,0.2599,0.7757,0.4663,5,7,7,0.005856,0,
U009214,2023-04-14,809,casual,individual,mobile,LATAM,35_44,bundle,3,17,8,895.59,44.46,0.5587,0.5393,0.4466,0.5679,4,2,2,0.018115,0,
U009215,2024-11-24,219,casual,student,mobile,EU,25_34,standalone,3,7,2,396.89,58.7,0.7513,0.2935,0.6321,0.4812,1,2,4,0.024123,0,
U009216,2023-09-15,655,at_risk,individual,desktop,LATAM,25_34,standalone,1,11,3,213.51,22.02,0.61,0.3225,0.2929,0.2024,1,1,6,0.185783,0,
U009217,2025-03-01,122,passive,individual,mobile,APAC,18_24,standalone,1,4,5,52.15,12.54,0.3795,0.6903,0.527,0.4421,1,2,2,0.303257,1,2025-07-30
U009218,2025-03-02,121,passive,student,desktop,EU,45_54,standalone,4,6,1,185.59,27.63,0.6855,0.2804,0.5149,0.2483,2,1,7,0.071948,0,
U009219,2023-02-05,877,power,family,mobile,US,18_24,standalone,4,18,11,891.58,56.12,0.8322,0.1939,0.638,0.6432,4,3,3,0.00045,0,
U009220,2025-01-19,163,casual,student,desktop,US,35_44,bundle,2,8,3,237.77,45.22,0.6627,0.4228,0.6068,0.1998,3,4,9,0.079238,0,
U009221,2023-05-11,782,casual,family,mobile,EU,55_plus,standalone,3,23,16,628.84,32.88,0.8451,0.1433,0.3962,0.4296,3,5,1,0.003565,0,
U009222,2024-05-22,405,at_risk,family,tv,LATAM,25_34,bundle,2,3,1,117.36,40.55,0.3456,0.683,0.2144,0.3178,0,0,6,0.807874,1,2025-07-20
U009223,2024-09-10,294,at_risk,family,mobile,US,25_34,bundle,1,3,3,71.7,27.95,0.2814,0.7086,0.4193,0.2477,2,0,5,0.71779,1,2025-07-10
U009224,2025-03-29,94,casual,family,desktop,LATAM,25_34,standalone,1,12,10,617.78,60.99,0.7031,0.3364,0.4046,0.3218,6,1,0,0.014259,0,
U009225,2023-10-22,618,at_risk,individual,mobile,US,35_44,standalone,2,5,6,28.22,5.62,0.4234,0.6371,0.1758,0.4846,4,0,6,0.687465,1,2025-07-15
U009226,2023-09-12,658,power,individual,tv,US,25_34,standalone,4,18,8,1041.32,69.57,0.8801,0.1569,0.8787,0.5587,12,7,1,0.000653,0,
U009227,2024-04-21,436,casual,individual,mobile,LATAM,35_44,bundle,1,18,15,804.54,42.7,0.896,0.1487,0.8889,0.4904,7,0,9,0.00413,0,
U009228,2023-06-27,735,passive,student,tv,LATAM,35_44,standalone,2,9,4,271.59,29.99,0.5411,0.5557,0.3368,0.1887,2,1,5,0.188589,0,
U009229,2024-08-24,311,casual,family,tablet,US,18_24,standalone,3,11,1,605.64,51.53,0.7266,0.3312,0.4362,0.4759,8,3,14,0.021808,0,
U009230,2024-02-07,510,at_risk,student,tv,APAC,35_44,bundle,3,6,1,310.97,42.8,0.4531,0.6918,0.3077,0.1484,1,0,21,0.718215,1,2025-07-05
U009231,2024-09-25,279,casual,individual,tv,US,25_34,bundle,2,9,2,582.05,57.38,0.7465,0.2712,0.7746,0.6952,10,2,16,0.018006,0,
U009232,2024-01-11,537,passive,individual,tablet,LATAM,25_34,standalone,2,5,4,135.99,29.67,0.5974,0.4382,0.3762,0.4253,4,3,4,0.074081,0,
U009233,2025-02-03,148,casual,family,tv,APAC,55_plus,bundle,3,8,7,463.49,49.57,0.7636,0.1876,0.4909,0.5228,4,4,1,0.005975,0,
U009234,2024-04-13,444,power,individual,mobile,EU,25_34,standalone,5,13,7,785.5,56.6,0.7958,0.333,0.7207,0.702,9,5,8,0.00087,0,
U009235,2024-02-09,508,casual,individual,mobile,US,18_24,standalone,4,10,7,357.96,35.26,0.6439,0.399,0.6294,0.5302,10,9,7,0.009868,0,
U009236,2024-02-03,514,at_risk,individual,tv,LATAM,25_34,bundle,3,10,7,360.95,41.15,0.5093,0.5521,0.2248,0.0308,1,1,25,0.235802,0,
U009237,2024-05-09,418,passive,premium,mobile,LATAM,35_44,bundle,2,13,4,317.82,27.61,0.6079,0.4211,0.2308,0.2879,2,2,1,0.036484,0,
U009238,2023-11-19,590,passive,family,tv,LATAM,35_44,bundle,2,5,3,266.42,48.42,0.6956,0.402,0.2758,0.5497,4,2,9,0.230175,0,
U009239,2024-03-12,476,power,individual,mobile,EU,18_24,bundle,5,23,8,1404.86,66.27,0.8534,0.2077,0.7352,1.0,7,2,5,0.00075,0,
U009240,2024-09-28,276,power,family,desktop,LATAM,18_24,bundle,3,19,12,718.25,44.1,0.8253,0.2642,0.4928,0.7425,12,6,2,0.000781,0,
U009241,2024-11-26,217,power,student,tv,US,45_54,bundle,5,19,8,1688.2,70.57,0.7706,0.2438,0.4998,0.8231,12,8,1,0.000794,0,
U009242,2023-11-15,594,at_risk,individual,tv,EU,18_24,standalone,3,5,2,157.48,33.42,0.4261,0.5201,0.4267,0.4856,6,0,7,0.25778,0,
U009243,2023-03-07,847,casual,student,tablet,US,25_34,standalone,2,19,12,494.37,32.81,0.7743,0.4216,0.6482,0.8085,7,8,10,0.004372,0,
U009244,2023-08-15,686,casual,individual,tablet,LATAM,55_plus,standalone,1,14,8,706.82,41.66,0.6712,0.2985,0.1365,0.3585,3,1,18,0.087255,0,
U009245,2023-11-23,586,passive,family,mobile,LATAM,35_44,bundle,2,8,6,202.36,25.91,0.4277,0.5823,0.3087,0.498,6,1,21,0.251708,0,
U009246,2023-03-22,832,passive,individual,mobile,US,25_34,standalone,1,7,2,325.28,39.79,0.6517,0.2858,0.3575,0.5268,3,1,8,0.066671,0,
U009247,2023-04-10,813,casual,family,mobile,LATAM,18_24,standalone,1,14,10,525.36,54.82,0.6553,0.3278,0.3511,0.5875,10,5,1,0.006379,0,
U009248,2024-03-17,471,power,individual,mobile,LATAM,25_34,standalone,3,18,11,663.41,40.75,0.7969,0.2996,0.6413,0.7295,11,4,0,0.001763,0,
U009249,2025-02-26,125,casual,individual,mobile,LATAM,35_44,bundle,4,6,2,207.16,34.95,0.6194,0.4942,0.6447,0.7619,3,3,5,0.062531,0,
U009250,2023-11-27,582,passive,individual,mobile,US,18_24,standalone,2,10,5,331.38,39.73,0.5137,0.5908,0.3016,0.3058,2,2,36,0.349771,0,
U009251,2023-12-07,572,casual,family,mobile,US,35_44,bundle,3,11,9,484.41,51.7,0.612,0.5553,0.4428,0.4573,9,2,9,0.025142,0,
U009252,2024-10-03,271,passive,individual,mobile,LATAM,18_24,standalone,1,1,1,24.52,24.07,0.6041,0.4322,0.2503,0.2697,0,0,5,0.764144,1,2025-07-14
U009253,2023-05-24,769,power,individual,mobile,US,18_24,standalone,4,21,16,1464.61,69.08,0.7942,0.282,0.9856,0.6803,12,3,4,0.000349,0,
U009254,2023-05-06,787,at_risk,individual,mobile,LATAM,35_44,bundle,4,4,3,151.39,29.92,0.3253,0.7065,0.4403,0.0189,2,1,36,0.832892,0,
U009255,2024-08-17,318,at_risk,individual,tv,LATAM,35_44,standalone,2,8,3,160.05,21.25,0.4301,0.5829,0.1516,0.3345,1,0,17,0.51961,1,2025-07-16
U009256,2024-04-12,445,power,individual,mobile,EU,35_44,standalone,4,27,10,1055.47,48.4,0.789,0.2107,0.9018,0.8962,8,8,1,0.000258,0,
U009257,2024-12-14,199,casual,premium,mobile,LATAM,25_34,bundle,3,10,6,395.5,34.55,0.7558,0.2882,0.4396,0.6459,8,4,1,0.005646,0,
U009258,2024-12-28,185,casual,individual,tablet,US,25_34,standalone,4,7,4,181.2,28.31,0.8374,0.3006,0.4103,0.3528,6,3,3,0.024063,0,
U009259,2024-10-14,260,at_risk,student,tv,LATAM,18_24,standalone,3,3,1,54.5,19.46,0.4486,0.4901,0.2344,0.1946,2,2,1,0.509455,0,
U009260,2024-07-18,348,casual,family,desktop,LATAM,18_24,standalone,3,11,8,316.81,27.58,0.5479,0.5336,0.5856,0.8396,7,7,4,0.015777,0,
U009261,2024-10-07,267,passive,family,desktop,US,25_34,standalone,1,2,1,61.91,32.46,0.549,0.5659,0.5009,0.3577,7,0,0,0.500529,1,2025-07-24
U009262,2025-01-20,162,casual,family,tv,US,35_44,standalone,4,12,7,745.89,54.92,0.5795,0.4798,0.4651,0.4923,6,7,4,0.01694,0,
U009263,2024-05-08,419,power,individual,tablet,US,45_54,standalone,4,20,10,1207.42,57.4,0.7854,0.243,0.8618,0.7026,12,7,1,0.000175,0,
U009264,2023-12-06,573,passive,premium,mobile,APAC,55_plus,standalone,2,18,12,558.59,27.59,0.5667,0.472,0.3426,0.188,4,3,7,0.048964,0,
U009265,2024-08-22,313,passive,individual,tv,EU,35_44,bundle,1,6,8,177.65,37.26,0.3843,0.7267,0.5838,0.3723,5,2,30,0.615834,0,
U009266,2024-02-23,494,at_risk,individual,tv,LATAM,45_54,standalone,3,3,3,94.14,31.77,0.5506,0.5279,0.1543,0.5529,5,2,5,0.287546,0,
U009267,2024-10-08,266,at_risk,individual,tv,US,18_24,standalone,3,3,5,75.94,22.47,0.5401,0.5225,0.3072,0.0906,4,0,15,0.658672,1,2025-07-26
U009268,2023-09-27,643,passive,individual,mobile,US,45_54,bundle,1,14,6,367.9,22.91,0.7492,0.4127,0.2645,0.1985,3,1,0,0.029494,0,
U009269,2023-11-15,594,casual,individual,desktop,US,25_34,bundle,3,14,12,759.64,51.68,0.6527,0.4974,0.4432,0.211,6,6,3,0.012976,0,
U009270,2023-02-16,866,at_risk,premium,mobile,LATAM,25_34,standalone,3,7,4,107.28,17.4,0.7696,0.3725,0.2621,0.2962,4,1,0,0.072206,0,
U009271,2025-04-16,76,at_risk,individual,tablet,APAC,18_24,standalone,3,3,1,59.26,19.47,0.4272,0.6922,0.3809,0.6184,1,0,10,0.815941,1,2025-07-30
U009272,2023-05-20,773,at_risk,student,desktop,LATAM,25_34,standalone,2,9,5,324.04,32.81,0.5645,0.54,0.1069,0.2413,1,0,14,0.35275,0,
U009273,2024-08-09,326,at_risk,individual,tablet,EU,35_44,bundle,2,3,1,151.9,54.16,0.6415,0.469,0.2147,0.1516,3,1,10,0.545287,0,
U009274,2025-04-05,87,casual,individual,mobile,LATAM,25_34,bundle,2,8,5,294.56,41.14,0.7538,0.2459,0.5945,0.428,6,2,3,0.014436,0,
U009275,2023-10-10,630,passive,family,mobile,EU,45_54,bundle,3,7,2,243.58,35.74,0.4027,0.7649,0.1517,0.0301,4,1,1,0.339901,1,2025-07-26
U009276,2025-01-03,179,passive,premium,tv,LATAM,55_plus,standalone,3,5,6,222.63,45.74,0.7414,0.2965,0.4733,0.2408,4,4,18,0.107011,0,
U009277,2024-12-30,183,power,family,tv,LATAM,35_44,standalone,4,16,6,1017.72,64.33,0.7495,0.257,0.9564,0.7642,11,7,7,0.001618,0,
U009278,2023-01-30,883,passive,premium,mobile,LATAM,25_34,standalone,2,6,5,163.71,32.26,0.5386,0.5045,0.2041,0.3455,5,4,36,0.631462,0,
U009279,2024-11-21,222,casual,individual,tv,US,35_44,bundle,3,15,11,937.9,61.66,0.7489,0.2681,0.715,0.5226,6,4,27,0.018058,0,
U009280,2024-02-11,506,casual,individual,desktop,LATAM,25_34,standalone,2,11,8,424.13,50.48,0.7619,0.4003,0.6234,0.6957,5,3,16,0.014178,0,
U009281,2024-12-09,204,power,individual,mobile,US,18_24,standalone,5,14,4,555.89,34.57,0.787,0.3352,0.9863,0.7919,18,8,2,0.000827,0,
U009282,2025-02-14,137,passive,family,mobile,EU,25_34,standalone,3,8,2,312.83,31.88,0.5108,0.617,0.3925,0.0569,4,1,68,0.794768,1,2025-07-28
U009283,2025-06-01,30,passive,student,tv,EU,25_34,bundle,2,9,3,476.75,52.75,0.5685,0.5541,0.0639,0.4825,2,4,0,0.159907,1,2025-07-10
U009284,2025-05-19,43,casual,student,tv,LATAM,25_34,bundle,2,14,11,752.18,58.78,0.7162,0.366,0.5667,0.3666,8,1,8,0.008642,0,
U009285,2024-04-15,442,power,individual,desktop,LATAM,25_34,standalone,4,23,15,764.09,36.02,0.99,0.0284,0.6848,0.7468,11,4,2,0.000172,0,
U009286,2024-05-19,408,passive,individual,tablet,EU,25_34,standalone,1,7,6,189.53,29.41,0.4653,0.5916,0.1628,0.0948,2,6,6,0.255423,0,
U009287,2025-04-29,63,power,family,mobile,APAC,45_54,bundle,3,20,14,677.63,42.78,0.8965,0.1164,0.7779,0.8785,9,7,6,0.000315,0,
U009288,2024-08-01,334,casual,premium,tv,LATAM,45_54,bundle,3,10,12,371.16,39.56,0.6644,0.379,0.6913,0.4378,7,4,17,0.025859,0,
U009289,2024-10-07,267,casual,student,tablet,LATAM,45_54,standalone,2,7,3,280.0,40.53,0.7683,0.2879,0.375,0.5303,7,3,14,0.038549,0,
U009290,2024-01-21,527,at_risk,individual,mobile,LATAM,18_24,bundle,4,10,3,196.76,18.39,0.4919,0.6271,0.2027,0.2216,4,1,12,0.276966,0,
U009291,2023-01-17,896,casual,student,mobile,LATAM,45_54,bundle,2,9,4,423.75,40.15,0.7265,0.3601,0.5023,0.6922,7,2,14,0.022194,0,
U009292,2023-10-08,632,passive,individual,tv,EU,35_44,standalone,1,7,7,331.67,41.55,0.5176,0.6427,0.4916,0.0843,1,3,8,0.171325,0,
U009293,2023-03-25,829,at_risk,individual,mobile,LATAM,25_34,bundle,3,15,5,230.43,16.78,0.34,0.7584,0.055,0.0758,4,0,24,0.548002,1,2025-07-14
U009294,2024-12-16,197,casual,individual,desktop,US,25_34,standalone,3,7,4,333.96,51.0,0.6505,0.3384,0.5669,0.2806,8,1,9,0.017249,0,
U009295,2024-11-26,217,at_risk,individual,mobile,LATAM,25_34,bundle,3,2,3,21.69,13.24,0.4683,0.5493,0.5374,0.138,4,3,42,0.906573,1,2025-07-21
U009296,2023-08-18,683,power,family,mobile,LATAM,25_34,bundle,4,31,27,1419.03,43.11,0.8001,0.3082,0.9116,0.5259,8,3,14,0.000752,0,
U009297,2024-09-04,300,casual,family,desktop,US,45_54,standalone,2,7,5,350.08,43.97,0.5202,0.5175,0.5883,0.5953,5,5,0,0.092582,0,
U009298,2023-05-24,769,power,student,mobile,US,25_34,standalone,3,26,13,1625.91,58.22,0.9278,0.1104,0.393,0.5095,9,5,8,0.001349,0,
U009299,2024-04-24,433,passive,family,mobile,LATAM,18_24,bundle,3,13,8,276.74,29.67,0.4397,0.64,0.3547,0.2984,4,2,15,0.155593,0,
U009300,2024-12-09,204,at_risk,family,mobile,LATAM,35_44,bundle,4,4,7,131.74,31.51,0.5255,0.5613,0.42,0.4525,1,0,7,0.274664,0,
U009301,2023-05-28,765,passive,student,desktop,LATAM,45_54,standalone,1,5,3,70.08,14.97,0.4971,0.6192,0.2613,0.3965,2,4,2,0.203204,0,
U009302,2024-02-08,509,passive,individual,desktop,APAC,35_44,standalone,2,6,3,147.79,22.84,0.7031,0.3458,0.3351,0.4783,2,1,10,0.145094,0,
U009303,2023-07-03,729,casual,student,mobile,EU,25_34,standalone,4,8,4,213.2,38.25,0.743,0.2593,0.3144,0.5037,7,5,1,0.007392,0,
U009304,2024-05-04,423,at_risk,student,tablet,US,45_54,standalone,3,6,5,321.1,39.25,0.4636,0.4876,0.2905,0.4376,2,2,9,0.211992,0,
U009305,2025-02-12,139,casual,individual,tv,APAC,18_24,bundle,2,8,4,372.72,47.91,0.575,0.3641,0.6753,0.6511,3,3,5,0.015572,0,
U009306,2023-10-17,623,casual,individual,mobile,US,35_44,bundle,2,12,8,451.46,33.17,0.8817,0.2131,0.2616,0.3158,9,3,7,0.009456,0,
U009307,2025-02-13,138,at_risk,premium,mobile,LATAM,55_plus,standalone,2,3,6,25.29,8.2,0.4682,0.5704,0.0926,0.1145,3,2,22,0.656824,1,2025-07-11
U009308,2023-11-02,607,casual,premium,desktop,LATAM,45_54,bundle,4,18,9,918.62,52.54,0.7208,0.3312,0.4233,0.2422,6,6,0,0.004235,0,
U009309,2024-06-04,392,casual,individual,mobile,EU,25_34,standalone,1,26,11,1411.4,44.95,0.7675,0.2253,0.3951,0.3132,11,4,3,0.001927,0,
U009310,2023-07-13,719,power,family,tv,US,55_plus,bundle,4,18,5,1453.91,64.27,0.8719,0.2422,0.9194,0.7934,8,10,0,0.000594,0,
U009311,2023-05-06,787,power,premium,mobile,APAC,25_34,bundle,4,30,21,1242.8,49.23,0.6264,0.4657,0.4483,0.6372,11,8,1,0.000818,0,
U009312,2024-06-12,384,at_risk,individual,tv,US,35_44,standalone,2,2,3,76.75,31.32,0.3818,0.6768,0.3747,0.2725,1,1,35,0.961519,1,2025-07-04
U009313,2023-04-25,798,casual,individual,mobile,APAC,35_44,bundle,2,17,11,626.4,26.43,0.6168,0.3417,0.5072,0.3829,2,4,1,0.008875,0,
U009314,2025-02-25,126,at_risk,family,mobile,EU,18_24,bundle,3,7,1,280.78,35.52,0.6821,0.4484,0.347,0.0634,1,2,5,0.270113,1,2025-07-06
U009315,2025-02-28,123,power,premium,mobile,EU,18_24,standalone,4,16,10,584.74,42.18,0.6904,0.4442,0.6246,0.6363,16,6,2,0.003289,0,
U009316,2023-01-18,895,passive,family,desktop,APAC,35_44,standalone,3,4,1,93.93,19.82,0.4752,0.6565,0.389,0.0891,7,0,15,0.630849,1,2025-07-26
U009317,2024-01-18,530,passive,student,mobile,LATAM,18_24,standalone,1,7,4,202.27,29.83,0.5185,0.5083,0.4878,0.321,4,3,20,0.119707,0,
U009318,2024-05-05,422,passive,family,mobile,US,25_34,bundle,1,11,1,338.66,39.42,0.5991,0.4613,0.171,0.2445,4,0,0,0.137472,0,
U009319,2025-01-17,165,casual,individual,mobile,LATAM,35_44,standalone,3,8,8,359.36,45.88,0.6946,0.356,0.3477,0.6388,5,6,11,0.02799,0,
U009320,2024-09-23,281,passive,individual,mobile,EU,35_44,standalone,2,12,8,527.48,34.31,0.6058,0.5013,0.5693,0.2534,5,1,0,0.04407,0,
U009321,2023-10-13,627,passive,individual,tablet,US,45_54,standalone,2,12,4,473.93,37.74,0.6273,0.4671,0.5145,0.2627,3,1,9,0.082217,0,
U009322,2023-06-17,745,at_risk,family,mobile,LATAM,55_plus,standalone,1,6,6,176.9,28.39,0.5316,0.6027,0.2371,0.2896,2,0,4,0.216256,0,
U009323,2023-03-26,828,casual,student,tv,LATAM,55_plus,standalone,4,10,9,793.25,63.7,0.7249,0.3116,0.8648,0.5719,2,8,6,0.013272,0,
U009324,2024-06-11,385,casual,individual,tv,LATAM,25_34,standalone,1,17,9,760.71,49.7,0.7058,0.3762,0.7451,0.3584,5,1,6,0.00592,0,
U009325,2024-05-01,426,passive,family,tablet,LATAM,18_24,bundle,3,10,10,288.39,32.36,0.5142,0.4645,0.5233,0.2764,3,2,3,0.053305,0,
U009326,2025-01-10,172,casual,student,tablet,LATAM,35_44,standalone,3,7,5,265.86,43.6,0.6237,0.4125,0.3491,0.5081,7,3,3,0.028214,0,
U009327,2025-03-21,102,power,family,mobile,APAC,55_plus,bundle,4,11,8,507.57,66.41,0.7347,0.2982,0.5776,0.7343,12,5,1,0.001979,0,
U009328,2024-05-16,411,at_risk,individual,tablet,US,45_54,standalone,2,6,3,103.25,25.65,0.3095,0.7883,0.1159,0.2234,1,1,20,0.840642,1,2025-07-24
U009329,2024-01-14,534,power,individual,tablet,APAC,35_44,standalone,2,19,7,622.17,40.43,0.7288,0.3144,0.8024,0.7003,13,9,4,0.001795,0,
U009330,2025-03-03,120,casual,student,desktop,LATAM,45_54,bundle,1,12,9,370.0,32.2,0.7386,0.3892,0.6642,0.4889,7,7,8,0.009146,0,
U009331,2024-06-11,385,passive,premium,desktop,LATAM,25_34,standalone,1,9,3,166.81,15.53,0.3417,0.8571,0.358,0.1935,3,3,13,0.450421,0,
U009332,2023-11-21,588,power,premium,tv,APAC,35_44,standalone,5,29,15,1910.13,56.85,0.9402,0.1858,0.6619,0.4758,9,5,3,0.0004,0,
U009333,2023-06-26,736,power,student,mobile,US,18_24,standalone,5,24,15,1542.75,58.89,0.99,0.1034,0.4673,0.7922,10,6,5,0.0005,0,
U009334,2023-03-07,847,power,family,mobile,LATAM,35_44,standalone,4,19,9,1099.64,71.71,0.8862,0.1379,0.394,0.8704,12,10,2,0.000648,0,
U009335,2024-08-09,326,power,family,tablet,EU,25_34,standalone,3,18,10,900.76,59.69,0.9661,0.0892,0.7303,0.6875,13,12,4,0.000598,0,
U009336,2024-06-25,371,casual,student,desktop,LATAM,25_34,bundle,3,15,8,732.15,46.8,0.6038,0.3885,0.1777,0.4093,8,2,0,0.006381,0,
U009337,2023-05-01,792,at_risk,individual,mobile,LATAM,25_34,standalone,3,8,7,358.21,39.28,0.4486,0.5827,0.4258,0.1371,6,0,7,0.332714,0,
U009338,2023-10-07,633,casual,premium,tv,US,35_44,bundle,3,22,7,1436.02,57.14,0.707,0.4377,0.5434,0.6908,9,2,14,0.006863,0,
U009339,2024-10-06,268,casual,individual,mobile,US,35_44,standalone,2,14,11,252.09,19.67,0.7055,0.3717,0.5347,0.5794,4,3,17,0.032367,0,
