user_id,signup_date,tenure_days,behavioral_segment,plan,primary_device,region,age_group,bundle_type,num_services
U008609,2025-05-22,40,casual,family,mobile,APAC,55_plus,bundle,3
U008610,2024-12-07,206,at_risk,premium,tv,EU,45_54,standalone,3
U008611,2025-02-12,139,casual,individual,mobile,US,45_54,bundle,3
U008612,2024-06-26,370,passive,premium,tv,EU,25_34,standalone,1
U008613,2024-02-05,512,passive,family,desktop,APAC,25_34,standalone,1
U008614,2024-12-27,186,at_risk,premium,tv,US,45_54,bundle,2
U008615,2024-08-06,329,power,family,tablet,LATAM,25_34,standalone,2
U008616,2023-07-30,702,power,individual,mobile,LATAM,35_44,standalone,4
U008617,2023-03-06,848,at_risk,premium,mobile,LATAM,35_44,standalone,1
U008618,2025-05-20,42,power,individual,tv,LATAM,18_24,standalone,5
U008619,2023-12-03,576,passive,family,mobile,LATAM,25_34,standalone,1
U008620,2025-05-10,52,passive,individual,mobile,LATAM,25_34,bundle,2
U008621,2024-03-05,483,passive,student,tv,LATAM,18_24,bundle,1
U008622,2023-04-27,796,passive,individual,tv,LATAM,25_34,standalone,1
U008623,2023-07-07,725,at_risk,individual,mobile,EU,18_24,standalone,3
U008624,2024-11-11,232,power,individual,mobile,LATAM,18_24,standalone,5
U008625,2024-10-19,255,passive,premium,mobile,US,25_34,standalone,3
U008626,2023-07-20,712,passive,student,tv,US,35_44,standalone,3
U008627,2023-06-19,743,casual,student,desktop,APAC,45_54,standalone,4
U008628,2024-09-30,274,at_risk,individual,mobile,LATAM,25_34,standalone,3
U008629,2025-05-30,32,casual,student,mobile,LATAM,35_44,bundle,2
U008630,2024-05-10,417,power,individual,tablet,US,35_44,standalone,4
U008631,2023-12-10,569,at_risk,family,mobile,US,35_44,bundle,3
U008632,2024-05-11,416,at_risk,premium,tv,EU,55_plus,standalone,3
U008633,2023-03-10,844,power,individual,mobile,LATAM,35_44,standalone,4
U008634,2023-06-24,738,passive,individual,desktop,LATAM,35_44,bundle,1
U008635,2023-07-16,716,casual,family,tv,LATAM,45_54,standalone,2
U008636,2025-05-15,47,power,individual,mobile,US,35_44,bundle,3
U008637,2023-05-20,773,casual,family,mobile,LATAM,25_34,bundle,3
U008638,2023-08-14,687,at_risk,individual,mobile,LATAM,35_44,bundle,3
U008639,2024-06-21,375,power,premium,mobile,US,25_34,standalone,4
U008640,2024-01-05,543,power,student,mobile,LATAM,35_44,bundle,4
U008641,2023-06-15,747,passive,premium,tv,LATAM,45_54,standalone,4
U008642,2023-04-04,819,casual,premium,tablet,LATAM,35_44,standalone,3
U008643,2024-02-08,509,power,student,mobile,EU,18_24,bundle,5
U008644,2025-04-26,66,casual,individual,mobile,US,35_44,bundle,2
U008645,2023-12-11,568,passive,individual,tablet,LATAM,45_54,bundle,2
U008646,2023-10-18,622,passive,individual,mobile,LATAM,25_34,standalone,1
U008647,2025-04-11,81,passive,premium,tv,APAC,55_plus,standalone,1
U008648,2023-06-21,741,power,student,tablet,LATAM,18_24,standalone,3
U008649,2024-12-08,205,casual,individual,tv,LATAM,35_44,bundle,3
U008650,2023-04-18,805,passive,student,tv,EU,25_34,bundle,2
U008651,2024-02-08,509,casual,individual,desktop,US,35_44,standalone,1
U008652,2024-08-25,310,power,premium,mobile,APAC,55_plus,standalone,4
U008653,2025-04-11,81,casual,family,mobile,US,35_44,bundle,2
U008654,2025-05-17,45,casual,family,mobile,US,25_34,standalone,1
U008655,2023-08-26,675,power,student,mobile,US,45_54,standalone,4
U008656,2024-07-08,358,at_risk,family,mobile,LATAM,25_34,bundle,3
U008657,2023-06-01,761,casual,individual,mobile,APAC,35_44,standalone,3
U008658,2024-11-13,230,passive,individual,tv,US,25_34,bundle,4
U008659,2023-03-23,831,power,individual,mobile,LATAM,35_44,bundle,3
U008660,2023-03-04,850,passive,premium,tablet,LATAM,35_44,standalone,1
U008661,2025-03-05,118,passive,family,mobile,LATAM,35_44,standalone,2
U008662,2023-11-16,593,at_risk,family,tv,LATAM,25_34,bundle,2
U008663,2023-03-06,848,casual,individual,mobile,LATAM,18_24,standalone,3
U008664,2024-08-24,311,passive,student,mobile,LATAM,25_34,bundle,3
U008665,2025-04-04,88,casual,individual,tv,EU,45_54,standalone,3
U008666,2023-05-01,792,passive,family,mobile,US,55_plus,bundle,3
U008667,2024-04-15,442,at_risk,family,tv,LATAM,35_44,standalone,2
U008668,2025-05-09,53,passive,family,tv,LATAM,45_54,standalone,2
U008669,2023-06-01,761,passive,individual,tv,EU,18_24,bundle,1
U008670,2023-10-19,621,at_risk,individual,tv,US,45_54,bundle,1
U008671,2025-04-01,91,at_risk,student,desktop,LATAM,25_34,standalone,1
U008672,2024-10-19,255,casual,family,mobile,APAC,18_24,bundle,4
U008673,2025-05-17,45,power,premium,desktop,LATAM,25_34,standalone,5
U008674,2023-02-21,861,passive,individual,mobile,LATAM,25_34,standalone,1
U008675,2025-05-11,51,at_risk,family,tv,LATAM,35_44,bundle,3
U008676,2023-07-09,723,casual,family,desktop,APAC,18_24,bundle,1
U008677,2024-03-13,475,casual,student,mobile,EU,25_34,bundle,2
U008678,2024-01-11,537,casual,student,tablet,US,35_44,bundle,2
U008679,2023-06-26,736,power,individual,tv,LATAM,45_54,standalone,5
U008680,2023-04-14,809,power,premium,tablet,LATAM,25_34,standalone,5
U008681,2025-02-11,140,power,student,mobile,LATAM,25_34,standalone,3
U008682,2025-05-17,45,power,individual,tv,LATAM,35_44,standalone,4
U008683,2025-02-13,138,passive,individual,mobile,EU,35_44,standalone,3
U008684,2023-10-16,624,casual,family,mobile,US,25_34,bundle,5
U008685,2024-01-23,525,power,individual,tv,LATAM,35_44,standalone,5
U008686,2025-03-20,103,casual,premium,tablet,APAC,25_34,bundle,2
U008687,2024-11-09,234,casual,individual,tv,LATAM,25_34,bundle,4
U008688,2024-02-20,497,casual,premium,tv,LATAM,45_54,standalone,2
U008689,2023-09-04,666,casual,individual,tablet,LATAM,45_54,standalone,4
U008690,2024-08-06,329,power,individual,tv,APAC,35_44,standalone,4
U008691,2023-02-25,857,passive,family,mobile,LATAM,25_34,standalone,1
U008692,2023-01-19,894,power,individual,tablet,LATAM,55_plus,standalone,5
U008693,2023-08-04,697,casual,student,tv,LATAM,18_24,standalone,3
U008694,2024-05-02,425,power,family,mobile,APAC,55_plus,bundle,4
U008695,2023-04-29,794,casual,individual,mobile,LATAM,35_44,standalone,3
U008696,2023-09-07,663,power,individual,mobile,US,35_44,standalone,3
U008697,2024-03-06,482,casual,family,tablet,EU,25_34,standalone,3
U008698,2024-05-11,416,casual,family,mobile,US,25_34,standalone,5
U008699,2023-06-08,754,power,individual,tv,LATAM,25_34,standalone,5
U008700,2024-02-02,515,at_risk,individual,tv,LATAM,18_24,standalone,2
U008701,2024-12-24,189,casual,individual,desktop,LATAM,25_34,bundle,1
U008702,2023-01-13,900,power,individual,mobile,EU,25_34,standalone,3
U008703,2025-04-03,89,casual,individual,tablet,EU,35_44,bundle,3
U008704,2023-10-05,635,power,student,tv,LATAM,45_54,bundle,4
U008705,2023-11-08,601,passive,family,mobile,LATAM,18_24,standalone,3
U008706,2024-01-08,540,power,individual,mobile,LATAM,35_44,bundle,5
U008707,2025-04-17,75,casual,student,mobile,LATAM,25_34,standalone,3
U008708,2024-03-29,459,at_risk,family,mobile,LATAM,35_44,standalone,2
U008709,2023-04-16,807,power,family,mobile,APAC,35_44,standalone,3
U008710,2024-11-05,238,casual,family,mobile,LATAM,35_44,bundle,2
U008711,2023-10-08,632,passive,individual,tablet,LATAM,18_24,standalone,2
U008712,2023-05-16,777,at_risk,family,mobile,US,18_24,bundle,3
U008713,2023-02-23,859,casual,premium,mobile,APAC,18_24,bundle,4
U008714,2024-03-09,479,passive,individual,tv,LATAM,55_plus,standalone,1
U008715,2024-09-01,303,power,student,tablet,EU,25_34,bundle,4
U008716,2023-10-01,639,passive,student,desktop,LATAM,35_44,standalone,1
U008717,2024-04-04,453,casual,premium,desktop,US,25_34,standalone,3
U008718,2023-12-03,576,passive,individual,desktop,US,25_34,standalone,1
U008719,2023-08-25,676,power,individual,mobile,EU,25_34,standalone,5
U008720,2023-09-22,648,casual,individual,tv,US,18_24,bundle,2
U008721,2024-11-02,241,casual,premium,mobile,LATAM,25_34,bundle,2
U008722,2023-08-13,688,passive,individual,desktop,EU,18_24,bundle,3
U008723,2024-02-16,501,passive,individual,mobile,LATAM,25_34,bundle,2
U008724,2023-03-14,840,at_risk,premium,tv,LATAM,25_34,standalone,3
U008725,2023-11-05,604,at_risk,individual,mobile,LATAM,45_54,standalone,3
U008726,2023-04-17,806,casual,individual,tablet,US,18_24,standalone,3
U008727,2023-01-31,882,passive,student,mobile,EU,18_24,standalone,2
U008728,2023-01-17,896,power,individual,tablet,US,25_34,bundle,5
U008729,2023-08-23,678,at_risk,student,desktop,LATAM,45_54,standalone,3
U008730,2023-12-29,550,passive,individual,mobile,LATAM,25_34,bundle,3
U008731,2025-02-19,132,casual,individual,tablet,APAC,45_54,standalone,1
U008732,2024-06-30,366,casual,family,mobile,LATAM,25_34,bundle,3
U008733,2024-04-13,444,passive,individual,mobile,LATAM,25_34,standalone,2
U008734,2023-07-23,709,at_risk,individual,mobile,EU,25_34,standalone,3
U008735,2024-01-06,542,at_risk,family,tv,EU,25_34,standalone,1
U008736,2024-05-15,412,casual,premium,mobile,LATAM,25_34,standalone,2
U008737,2025-01-25,157,casual,individual,tablet,US,25_34,standalone,3
U008738,2023-09-17,653,at_risk,student,tablet,EU,55_plus,standalone,1
U008739,2024-05-21,406,passive,student,mobile,LATAM,35_44,standalone,1
U008740,2025-05-01,61,casual,premium,mobile,APAC,45_54,standalone,3
U008741,2024-09-27,277,passive,family,mobile,LATAM,45_54,standalone,4
U008742,2023-04-27,796,passive,individual,mobile,LATAM,25_34,bundle,2
U008743,2025-02-18,133,passive,student,desktop,LATAM,45_54,standalone,2
U008744,2024-06-13,383,passive,individual,mobile,LATAM,25_34,standalone,2
U008745,2024-03-13,475,at_risk,family,tablet,LATAM,35_44,bundle,3
U008746,2025-03-21,102,at_risk,individual,desktop,LATAM,35_44,standalone,2
U008747,2025-01-08,174,casual,student,mobile,APAC,35_44,bundle,2
U008748,2023-03-06,848,power,individual,tv,US,35_44,bundle,2
U008749,2024-01-04,544,passive,family,tablet,LATAM,18_24,standalone,3
U008750,2024-11-30,213,passive,premium,tv,LATAM,55_plus,standalone,2
U008751,2025-01-05,177,casual,student,mobile,LATAM,18_24,standalone,3
U008752,2024-05-27,400,at_risk,premium,tablet,US,18_24,standalone,3
U008753,2023-09-10,660,power,individual,desktop,US,18_24,standalone,4
U008754,2023-09-04,666,casual,family,tablet,LATAM,35_44,standalone,1
U008755,2024-12-13,200,at_risk,premium,tablet,US,25_34,standalone,2
U008756,2023-09-08,662,at_risk,individual,tablet,LATAM,45_54,standalone,2
U008757,2023-04-13,810,casual,student,tv,EU,35_44,standalone,3
U008758,2024-11-16,227,power,individual,mobile,US,45_54,standalone,3
U008759,2025-05-10,52,casual,family,desktop,LATAM,18_24,bundle,2
U008760,2023-02-17,865,casual,individual,mobile,LATAM,25_34,bundle,2
U008761,2024-03-04,484,casual,individual,tablet,LATAM,35_44,bundle,3
U008762,2023-07-26,706,casual,individual,mobile,APAC,18_24,standalone,4
U008763,2024-08-27,308,casual,individual,tv,EU,25_34,standalone,5
U008764,2024-09-14,290,passive,individual,tablet,APAC,45_54,standalone,4
U008765,2024-11-17,226,passive,family,tablet,EU,35_44,bundle,2
U008766,2024-11-24,219,passive,individual,mobile,APAC,55_plus,standalone,1
U008767,2024-04-17,440,casual,individual,tv,LATAM,35_44,bundle,2
U008768,2025-03-01,122,casual,individual,mobile,US,25_34,bundle,2
U008769,2023-05-30,763,casual,premium,mobile,LATAM,45_54,standalone,3
U008770,2024-03-13,475,at_risk,student,tv,EU,55_plus,standalone,1
U008771,2023-03-27,827,casual,student,desktop,APAC,25_34,standalone,2
U008772,2024-03-21,467,passive,individual,desktop,EU,18_24,bundle,1
U008773,2024-09-10,294,casual,student,tv,EU,25_34,standalone,4
U008774,2024-03-10,478,at_risk,student,tablet,EU,45_54,standalone,2
U008775,2025-01-18,164,casual,student,mobile,LATAM,18_24,standalone,2
U008776,2023-06-15,747,casual,student,mobile,LATAM,25_34,bundle,4
U008777,2023-09-13,657,at_risk,family,tv,US,25_34,bundle,3
U008778,2025-01-24,158,power,student,tablet,US,45_54,standalone,3
U008779,2024-01-12,536,passive,individual,tablet,US,25_34,standalone,1
U008780,2024-02-19,498,casual,family,mobile,LATAM,35_44,standalone,2
U008781,2024-12-08,205,at_risk,student,mobile,LATAM,35_44,standalone,2
U008782,2025-02-15,136,passive,individual,mobile,APAC,45_54,standalone,3
U008783,2023-08-09,692,power,premium,tablet,US,25_34,bundle,4
U008784,2024-10-15,259,at_risk,individual,mobile,US,18_24,bundle,1
U008785,2024-03-07,481,passive,family,mobile,LATAM,18_24,bundle,3
U008786,2024-10-29,245,passive,individual,tv,LATAM,18_24,standalone,2
U008787,2023-11-10,599,casual,premium,mobile,LATAM,18_24,standalone,3
U008788,2025-04-20,72,power,student,mobile,LATAM,25_34,standalone,4
U008789,2024-07-24,342,passive,student,tv,LATAM,18_24,bundle,3
U008790,2024-02-11,506,casual,family,mobile,LATAM,45_54,standalone,2
U008791,2024-05-15,412,at_risk,student,tv,LATAM,18_24,standalone,1
U008792,2023-12-16,563,casual,individual,desktop,LATAM,55_plus,bundle,3
U008793,2024-12-26,187,passive,student,mobile,US,18_24,bundle,2
U008794,2024-05-13,414,casual,individual,mobile,US,25_34,standalone,4
U008795,2023-08-13,688,passive,family,tv,US,45_54,bundle,3
U008796,2024-08-15,320,power,individual,tv,APAC,45_54,bundle,3
U008797,2025-01-16,166,casual,individual,desktop,LATAM,18_24,bundle,3
U008798,2023-05-25,768,power,student,mobile,EU,45_54,bundle,4
U008799,2023-07-25,707,passive,individual,tablet,LATAM,45_54,standalone,3
U008800,2023-10-18,622,casual,family,tv,LATAM,25_34,bundle,1
U008801,2023-07-07,725,passive,student,mobile,LATAM,35_44,standalone,2
U008802,2023-07-24,708,power,individual,tv,APAC,25_34,standalone,3
U008803,2023-08-21,680,passive,individual,mobile,APAC,25_34,bundle,3
U008804,2024-03-15,473,passive,individual,mobile,LATAM,18_24,bundle,1
U008805,2025-05-16,46,power,individual,mobile,EU,18_24,bundle,4
U008806,2023-12-29,550,power,family,mobile,LATAM,35_44,standalone,4
U008807,2024-10-07,267,casual,individual,tv,US,18_24,bundle,5
U008808,2023-07-29,703,passive,student,mobile,LATAM,18_24,bundle,1
U008809,2024-04-20,437,at_risk,premium,mobile,US,18_24,standalone,1
U008810,2023-04-05,818,power,student,mobile,LATAM,35_44,bundle,5
U008811,2023-12-31,548,passive,family,tv,US,35_44,bundle,3
U008812,2024-02-08,509,passive,student,desktop,LATAM,45_54,standalone,2
U008813,2023-03-24,830,passive,individual,mobile,US,55_plus,bundle,2
U008814,2024-04-14,443,casual,individual,desktop,LATAM,55_plus,bundle,2
U008815,2024-07-09,357,at_risk,student,tv,US,25_34,standalone,2
U008816,2024-07-13,353,casual,family,desktop,LATAM,25_34,standalone,2
U008817,2023-05-01,792,at_risk,individual,tv,LATAM,35_44,bundle,2
U008818,2023-08-13,688,casual,individual,tv,US,18_24,standalone,2
U008819,2025-01-10,172,at_risk,family,tablet,LATAM,18_24,standalone,2
U008820,2024-03-30,458,at_risk,individual,tv,LATAM,45_54,standalone,3
U008821,2024-07-13,353,at_risk,individual,desktop,LATAM,25_34,bundle,1
U008822,2023-11-16,593,casual,individual,desktop,US,25_34,bundle,3
U008823,2025-04-17,75,at_risk,student,tv,LATAM,35_44,bundle,2
U008824,2023-09-18,652,power,premium,tv,LATAM,45_54,bundle,4
U008825,2023-08-25,676,passive,individual,mobile,LATAM,45_54,standalone,3
U008826,2024-11-16,227,casual,family,tv,US,45_54,standalone,3
U008827,2025-01-21,161,passive,individual,tv,EU,25_34,bundle,2
U008828,2023-12-03,576,casual,individual,tv,LATAM,35_44,bundle,4
U008829,2024-10-21,253,power,student,mobile,LATAM,18_24,standalone,2
U008830,2023-03-04,850,casual,student,desktop,EU,55_plus,standalone,5
U008831,2023-07-27,705,power,individual,mobile,LATAM,25_34,bundle,5
U008832,2023-02-21,861,casual,individual,mobile,LATAM,25_34,standalone,4
U008833,2024-02-22,495,at_risk,student,mobile,LATAM,55_plus,standalone,1
U008834,2023-03-07,847,passive,individual,mobile,APAC,35_44,standalone,2
U008835,2025-05-20,42,passive,individual,mobile,US,25_34,standalone,2
U008836,2024-09-22,282,at_risk,individual,mobile,LATAM,18_24,standalone,2
U008837,2025-05-31,31,casual,family,mobile,LATAM,25_34,bundle,3
U008838,2023-10-20,620,casual,individual,mobile,LATAM,35_44,bundle,3
U008839,2024-03-14,474,casual,student,mobile,LATAM,35_44,standalone,2
U008840,2024-09-24,280,power,family,desktop,APAC,18_24,standalone,5
U008841,2024-09-09,295,passive,individual,tv,LATAM,35_44,bundle,3
U008842,2023-11-19,590,passive,individual,mobile,US,25_34,bundle,1
U008843,2024-12-26,187,passive,premium,tv,EU,55_plus,standalone,1
U008844,2024-03-10,478,passive,student,tv,LATAM,35_44,bundle,2
U008845,2023-12-15,564,power,individual,tv,LATAM,55_plus,standalone,3
U008846,2024-11-04,239,passive,individual,mobile,LATAM,18_24,bundle,2
U008847,2024-11-15,228,casual,student,tv,US,55_plus,bundle,2
U008848,2024-07-28,338,at_risk,individual,mobile,LATAM,45_54,standalone,4
U008849,2024-01-03,545,casual,individual,mobile,LATAM,35_44,standalone,2
U008850,2024-10-23,251,casual,student,desktop,LATAM,55_plus,standalone,2
U008851,2024-07-06,360,casual,individual,mobile,LATAM,35_44,standalone,3
U008852,2024-02-14,503,casual,individual,mobile,LATAM,55_plus,standalone,1
U008853,2024-12-21,192,casual,individual,mobile,LATAM,45_54,standalone,2
U008854,2024-01-23,525,power,student,tv,EU,55_plus,standalone,2
U008855,2025-02-01,150,passive,individual,mobile,APAC,18_24,bundle,2
U008856,2025-01-28,154,at_risk,individual,mobile,APAC,18_24,bundle,3
U008857,2024-11-07,236,casual,individual,mobile,LATAM,35_44,standalone,2
U008858,2024-09-25,279,casual,family,mobile,LATAM,35_44,bundle,4
U008859,2025-05-07,55,at_risk,premium,tv,LATAM,25_34,standalone,1
U008860,2023-02-15,867,casual,student,mobile,LATAM,25_34,bundle,2
U008861,2024-09-06,298,at_risk,individual,mobile,APAC,18_24,bundle,3
U008862,2023-07-02,730,casual,premium,mobile,US,55_plus,bundle,3
U008863,2023-04-08,815,casual,family,desktop,LATAM,35_44,standalone,3
U008864,2023-07-05,727,power,premium,tv,EU,18_24,bundle,5
U008865,2023-06-08,754,power,family,mobile,LATAM,18_24,standalone,4
U008866,2025-03-06,117,passive,family,mobile,EU,55_plus,bundle,2
U008867,2024-07-12,354,at_risk,student,tv,LATAM,25_34,bundle,2
U008868,2023-08-22,679,power,individual,tv,EU,35_44,bundle,5
U008869,2024-01-17,531,at_risk,individual,mobile,APAC,55_plus,bundle,2
U008870,2025-05-28,34,casual,individual,mobile,LATAM,55_plus,bundle,3
U008871,2024-01-24,524,casual,family,tv,US,18_24,bundle,3
U008872,2023-07-02,730,at_risk,premium,mobile,LATAM,35_44,standalone,3
U008873,2023-06-11,751,at_risk,individual,mobile,EU,55_plus,standalone,3
U008874,2024-07-02,364,casual,individual,mobile,LATAM,18_24,bundle,1
U008875,2024-11-08,235,casual,premium,tablet,APAC,35_44,bundle,4
U008876,2024-09-05,299,power,family,mobile,EU,45_54,standalone,5
U008877,2024-09-16,288,casual,family,mobile,LATAM,18_24,standalone,4
U008878,2024-08-04,331,passive,family,mobile,LATAM,25_34,standalone,2
U008879,2024-09-12,292,casual,premium,tv,US,25_34,bundle,4
U008880,2024-04-29,428,passive,individual,tv,LATAM,18_24,standalone,2
U008881,2025-04-27,65,power,student,tv,LATAM,18_24,standalone,4
U008882,2024-10-05,269,casual,student,tv,US,25_34,bundle,3
U008883,2024-08-31,304,casual,individual,tv,US,35_44,standalone,3
U008884,2025-01-19,163,casual,family,tv,US,55_plus,standalone,4
U008885,2023-04-29,794,passive,individual,desktop,LATAM,55_plus,standalone,1
U008886,2023-10-22,618,at_risk,family,tablet,LATAM,45_54,standalone,2
U008887,2023-03-30,824,at_risk,individual,mobile,LATAM,45_54,bundle,1
U008888,2024-01-29,519,passive,family,tv,US,18_24,standalone,3
U008889,2025-02-26,125,power,student,mobile,LATAM,25_34,standalone,3
U008890,2023-04-06,817,at_risk,individual,mobile,LATAM,45_54,bundle,2
U008891,2024-04-29,428,at_risk,student,mobile,APAC,55_plus,bundle,3
U008892,2023-10-14,626,at_risk,individual,tablet,APAC,25_34,standalone,3
