user_id,sessions_last_30d,active_days_last_30d,watch_time_last_30d,avg_session_duration_min,completion_rate,skip_rate,content_diversity_score,feature_usage_score,search_activity_last_30d,watchlist_additions_last_30d,days_since_last_session
U008771,15,8,506.45,30.2,0.5368,0.5362,0.5603,0.5205,3,2,5
U008772,7,3,211.7,31.26,0.5081,0.5763,0.4233,0.1756,3,1,2
U008773,8,1,343.71,38.57,0.6911,0.4195,0.6949,0.4311,5,6,2
U008774,7,6,201.13,27.31,0.4912,0.5074,0.1547,0.4739,5,0,14
U008775,8,4,231.17,43.68,0.7648,0.3011,0.5109,0.1807,7,4,10
U008776,13,7,503.87,41.37,0.5315,0.4118,0.7281,0.6067,9,3,29
U008777,5,5,208.02,41.1,0.3608,0.8064,0.4556,0.3919,2,1,7
U008778,13,5,481.39,45.13,0.7823,0.2886,0.902,0.9144,6,4,2
U008779,6,5,132.35,24.42,0.723,0.2998,0.4435,0.5438,4,2,2
U008780,17,10,735.84,57.7,0.8017,0.2137,0.3502,0.648,10,5,12
U008781,3,2,61.24,19.57,0.4711,0.6593,0.1121,0.0124,6,0,79
U008782,4,1,68.42,17.82,0.5561,0.5593,0.1335,0.385,4,1,26
U008783,39,21,2143.86,69.74,0.9535,0.0995,0.9433,0.6082,11,8,4
U008784,2,3,49.76,33.94,0.6209,0.5037,0.1391,0.2029,1,1,11
U008785,16,6,408.03,33.19,0.5393,0.5545,0.3156,0.4398,3,2,12
U008786,10,8,254.49,30.85,0.6393,0.3847,0.1387,0.2572,3,3,3
U008787,13,7,682.65,39.67,0.7029,0.3875,0.4226,0.4139,9,1,8
U008788,15,6,803.19,42.09,0.99,0.123,0.6676,0.722,7,6,3
U008789,10,6,318.51,31.39,0.5799,0.4487,0.4409,0.2818,4,5,9
U008790,12,10,290.55,29.28,0.8303,0.2058,0.4844,0.4543,5,4,15
U008791,7,5,299.86,41.8,0.3855,0.6272,0.3319,0.2,2,2,24
U008792,17,8,632.56,40.28,0.6352,0.3881,0.7532,0.6032,7,2,7
U008793,3,1,58.47,16.49,0.7273,0.2847,0.5556,0.2581,1,0,10
U008794,14,7,582.5,40.73,0.5822,0.4317,0.6774,0.6048,11,9,9
U008795,17,8,864.69,47.09,0.5622,0.5166,0.1531,0.098,5,0,7
U008796,20,8,1059.6,57.83,0.826,0.2489,1.0,0.7312,6,6,3
U008797,14,8,626.43,50.92,0.7801,0.4645,0.2666,0.2477,9,5,4
U008798,19,8,812.54,45.66,0.5893,0.4712,0.6719,0.8436,15,5,1
U008799,6,6,201.72,36.14,0.6118,0.4572,0.2016,0.2791,4,3,2
U008800,16,10,785.36,53.4,0.8102,0.3579,0.6186,0.4564,11,2,3
U008801,8,3,197.25,24.67,0.6841,0.4243,0.2276,0.2306,1,2,15
U008802,11,7,762.15,85.78,0.8263,0.2312,0.8701,0.7243,15,14,2
U008803,14,8,335.8,24.18,0.3792,0.7687,0.2504,0.0,6,2,0
U008804,9,4,152.51,23.24,0.3642,0.7429,0.3334,0.2261,5,0,10
U008805,22,13,870.75,39.59,0.8865,0.2317,0.7755,0.8026,12,7,0
U008806,38,18,1084.51,36.1,0.9425,0.0831,0.8891,0.6402,11,5,6
U008807,12,11,417.75,40.77,0.7266,0.3608,0.7285,0.7347,3,3,1
U008808,9,4,178.99,29.99,0.5122,0.5315,0.3447,0.2905,3,1,20
U008809,11,3,413.16,31.48,0.4047,0.5792,0.371,0.5895,7,2,11
U008810,11,6,703.98,50.04,0.6654,0.288,0.7832,0.4251,13,2,6
U008811,9,7,344.71,37.24,0.631,0.3908,0.3077,0.4045,1,3,4
U008812,8,6,250.53,35.57,0.4102,0.8011,0.5023,0.2913,2,3,18
U008813,11,7,365.73,31.92,0.4316,0.5671,0.2924,0.1741,1,3,0
U008814,22,16,1195.64,39.18,0.5414,0.4724,0.3261,0.5427,9,4,26
U008815,2,1,39.62,25.47,0.5822,0.3783,0.05,0.0741,3,0,19
U008816,11,5,484.95,53.1,0.79,0.2689,0.6087,0.4194,9,4,3
U008817,11,7,333.71,26.86,0.5321,0.5018,0.4062,0.0445,0,1,10
U008818,12,10,348.63,37.97,0.7519,0.2293,0.4159,0.6826,8,6,4
U008819,5,3,215.42,45.39,0.4377,0.6539,0.3299,0.2871,1,1,27
U008820,2,1,88.94,38.53,0.6771,0.3258,0.05,0.0,0,0,13
U008821,2,5,54.95,31.13,0.5189,0.6018,0.249,0.0,2,0,9
U008822,19,9,756.61,33.33,0.6284,0.5625,0.545,0.5232,5,2,1
U008823,4,1,155.7,35.41,0.3908,0.6566,0.5109,0.2168,3,3,0
U008824,40,26,1846.98,44.33,0.9236,0.1213,0.9141,0.7903,9,5,0
U008825,8,7,357.45,40.63,0.3866,0.7424,0.369,0.3886,3,0,9
U008826,11,9,432.33,47.26,0.6738,0.4248,0.6952,0.6162,8,2,3
U008827,12,12,278.18,22.12,0.6641,0.4569,0.3367,0.076,3,1,29
U008828,19,16,865.96,42.89,0.7869,0.3192,0.5584,0.6154,4,7,19
U008829,22,13,872.49,48.63,0.7593,0.3657,0.6894,0.5576,15,7,1
U008830,10,10,495.88,57.49,0.7642,0.2603,0.3168,0.6958,8,2,24
U008831,29,13,1338.93,46.17,0.982,0.0547,0.8471,0.7508,13,9,3
U008832,6,3,245.53,36.25,0.6182,0.5031,0.5265,0.715,5,9,13
U008833,5,2,285.62,50.59,0.4405,0.6325,0.2232,0.1739,1,1,20
U008834,14,6,322.84,20.77,0.4873,0.555,0.4225,0.1631,5,2,5
U008835,13,6,392.59,32.5,0.5191,0.5659,0.2318,0.5281,1,1,1
U008836,3,2,112.57,31.88,0.3625,0.655,0.1935,0.0846,0,2,42
U008837,8,3,371.76,43.31,0.9286,0.069,0.5853,0.3208,9,1,1
U008838,4,6,152.7,31.02,0.5863,0.4237,0.3566,0.4335,7,5,5
U008839,12,6,415.52,35.16,0.6726,0.4519,0.5707,0.5792,2,9,26
U008840,25,16,1048.37,55.04,0.7487,0.3625,0.6407,0.7252,11,6,5
U008841,5,2,262.6,39.87,0.6152,0.4316,0.3512,0.4131,2,5,2
U008842,11,3,404.66,32.1,0.5158,0.4998,0.5428,0.472,0,1,15
U008843,5,4,158.62,37.34,0.5146,0.5746,0.4315,0.5748,4,1,1
U008844,9,6,355.77,35.68,0.504,0.5646,0.4156,0.0,4,1,11
U008845,31,19,1095.29,58.89,0.99,0.063,0.7451,0.9135,10,4,1
U008846,8,9,156.49,23.96,0.4896,0.6441,0.5903,0.3843,0,3,16
U008847,10,3,453.89,38.82,0.6174,0.5207,0.4076,0.5413,6,1,0
U008848,5,5,101.1,22.05,0.4503,0.6445,0.3557,0.1889,0,3,4
U008849,14,7,358.48,28.62,0.6876,0.2537,0.8152,0.6116,9,4,2
U008850,5,3,194.03,40.45,0.6653,0.3577,0.3563,0.6102,10,6,0
U008851,19,10,858.75,40.3,0.6939,0.4786,0.4053,0.5243,8,3,4
U008852,9,5,339.25,32.95,0.6623,0.4652,0.6387,0.3243,2,4,0
U008853,12,9,427.47,40.35,0.893,0.0936,0.4091,0.3517,4,5,0
U008854,17,9,1294.83,70.15,0.716,0.3341,0.5384,0.7556,5,8,2
U008855,4,3,82.1,31.68,0.5238,0.4341,0.3868,0.3863,2,2,0
U008856,5,4,89.99,20.0,0.6332,0.4456,0.4781,0.4561,3,5,59
U008857,6,4,276.57,43.59,0.7391,0.2783,0.7178,0.2708,2,10,15
U008858,16,8,706.02,35.78,0.6244,0.4281,0.6203,0.6013,7,1,0
U008859,3,1,51.28,19.64,0.617,0.4858,0.4311,0.1741,3,1,63
U008860,4,3,132.51,25.96,0.45,0.695,0.1618,0.419,7,2,6
U008861,4,1,68.97,20.57,0.4649,0.7231,0.2757,0.0706,0,1,2
U008862,28,20,1075.34,46.72,0.6101,0.4776,0.3495,0.4646,12,4,1
U008863,8,8,360.19,36.3,0.5705,0.4902,0.53,0.7023,8,4,1
U008864,36,15,2171.96,68.27,0.7783,0.2872,0.6653,0.6036,8,11,17
U008865,15,12,1227.24,65.02,0.8201,0.1752,0.8567,0.8133,9,9,3
U008866,5,3,198.01,39.09,0.4559,0.6157,0.4056,0.4916,3,1,2
U008867,8,8,285.67,28.7,0.4966,0.6168,0.173,0.3216,2,0,12
U008868,24,9,1962.64,71.09,0.9408,0.1179,0.6817,0.7902,12,3,0
U008869,5,2,165.29,28.01,0.5777,0.6006,0.3149,0.1001,3,0,2
U008870,7,3,190.72,36.17,0.7642,0.1776,0.5011,0.5294,4,5,0
U008871,19,9,1067.21,44.82,0.8422,0.2157,0.4306,0.4537,6,2,4
U008872,4,1,85.34,18.64,0.3964,0.5965,0.1342,0.1592,5,1,25
U008873,11,8,112.08,15.68,0.386,0.7396,0.0699,0.1094,1,0,0
U008874,9,1,383.92,47.67,0.5863,0.4454,0.5918,0.3825,4,4,1
U008875,10,6,414.14,35.65,0.791,0.2033,0.6479,0.6387,4,2,5
U008876,21,15,1472.07,63.17,0.7323,0.3532,0.7488,0.7323,16,6,3
U008877,16,6,389.88,26.69,0.6169,0.4584,0.6439,0.3275,4,4,14
U008878,9,6,372.35,40.89,0.3793,0.7397,0.2972,0.101,6,0,1
U008879,10,6,523.76,38.94,0.7965,0.2928,0.4208,0.2051,2,1,6
U008880,7,1,250.89,38.94,0.6697,0.4572,0.7086,0.347,3,1,9
U008881,20,16,1075.71,54.17,0.7467,0.3761,0.6073,0.7962,15,8,4
U008882,19,13,723.4,43.87,0.7214,0.3103,0.4401,0.4339,10,6,12
U008883,14,7,904.0,66.37,0.6255,0.4618,0.4892,0.7877,6,5,0
U008884,11,7,388.34,46.55,0.8911,0.0861,0.7431,0.6266,4,7,12
U008885,5,2,231.86,34.26,0.6808,0.4195,0.447,0.236,1,3,16
U008886,2,1,55.42,28.09,0.5848,0.4153,0.3079,0.1347,3,1,16
U008887,4,2,117.88,27.05,0.489,0.4942,0.4816,0.1444,1,1,3
U008888,11,8,180.27,21.13,0.4822,0.5887,0.6524,0.0596,1,2,16
U008889,22,11,1385.93,58.8,0.9291,0.1746,0.8107,0.6405,9,4,0
U008890,5,2,133.08,21.7,0.3787,0.6836,0.1783,0.3238,0,0,7
U008891,4,5,41.01,12.01,0.4944,0.5853,0.3298,0.0053,5,1,20
U008892,5,1,165.67,29.89,0.504,0.5,0.4083,0.1718,2,2,8
U008893,14,8,419.88,27.88,0.6435,0.3699,0.8058,0.3999,2,5,5
U008894,30,23,2025.58,76.79,0.8912,0.2505,0.8986,0.8402,9,7,4
U008895,12,5,390.09,36.89,0.6586,0.4714,0.2712,0.1073,3,1,27
U008896,10,7,411.87,44.7,0.7011,0.3382,0.6438,0.3446,9,6,2
U008897,9,8,663.14,55.29,0.7391,0.4039,0.5172,0.5331,3,4,1
U008898,17,8,688.94,43.26,0.604,0.4032,0.6247,0.3494,5,8,2
U008899,1,1,32.96,28.39,0.5099,0.6109,0.3858,0.1289,0,2,7
U008900,8,7,334.59,36.49,0.6791,0.3656,0.6558,0.4957,9,3,0
U008901,6,4,193.01,30.5,0.4645,0.6023,0.4034,0.1298,7,4,1
U008902,13,4,253.83,17.13,0.4822,0.5627,0.334,0.0683,6,2,1
U008903,16,8,481.6,31.95,0.7477,0.2832,0.4381,0.3665,6,5,9
U008904,29,22,693.53,30.15,0.6114,0.4764,0.8025,0.8237,14,2,7
U008905,2,1,76.55,32.76,0.5428,0.5333,0.2978,0.2299,2,2,3
U008906,20,12,1567.75,59.57,0.7904,0.2982,0.5052,0.5425,13,5,3
U008907,17,9,1009.92,52.24,0.5389,0.5677,0.4339,0.5592,11,4,13
U008908,8,5,368.0,45.61,0.9491,0.1064,0.7945,0.4457,5,0,2
U008909,13,9,600.61,48.36,0.663,0.4434,0.3538,0.4532,6,8,1
U008910,4,3,29.94,7.98,0.5416,0.4029,0.0719,0.4643,1,5,20
U008911,23,11,1302.48,51.06,0.8389,0.3287,0.7829,0.6461,8,5,3
U008912,14,12,739.83,52.68,0.4758,0.5596,0.3855,0.0742,4,1,29
U008913,11,4,786.48,65.88,0.7879,0.2173,0.8208,0.681,8,11,3
U008914,11,9,360.24,30.06,0.4262,0.5775,0.3495,0.1036,2,4,5
U008915,16,10,668.34,44.16,0.7271,0.3395,0.3859,0.3837,4,1,2
U008916,25,12,1402.01,43.41,0.9128,0.1569,0.8576,0.8697,13,4,8
U008917,8,6,383.27,44.3,0.5415,0.5422,0.1454,0.2947,6,2,0
U008918,20,9,652.91,33.94,0.792,0.2656,0.6337,0.36,9,0,3
U008919,5,3,249.16,54.29,0.4329,0.5516,0.05,0.3575,1,1,6
U008920,5,1,47.37,10.22,0.5141,0.5917,0.0653,0.3771,4,0,6
U008921,8,5,190.03,27.66,0.6893,0.326,0.4319,0.5271,5,4,2
U008922,24,14,988.62,44.88,0.8679,0.1092,0.5344,0.3004,4,1,7
U008923,7,4,133.97,22.62,0.5459,0.5573,0.1663,0.0288,1,0,1
U008924,10,5,409.35,49.27,0.6265,0.3483,0.1177,0.2307,2,0,9
U008925,5,1,231.81,42.16,0.5831,0.5596,0.7603,0.7328,3,3,3
U008926,5,1,265.23,50.32,0.8007,0.3612,0.6011,0.4752,3,2,3
U008927,14,5,697.32,49.53,0.6378,0.466,0.7474,0.2478,11,2,5
U008928,15,9,225.36,19.28,0.357,0.6929,0.7273,0.4302,4,4,34
U008929,3,4,142.11,36.96,0.501,0.5906,0.1078,0.4439,1,2,21
U008930,5,3,122.15,30.81,0.5697,0.4452,0.2808,0.2598,4,1,1
U008931,6,2,136.74,25.6,0.6116,0.4194,0.3175,0.2715,5,1,6
U008932,11,6,759.14,62.09,0.4747,0.6443,0.3475,0.0862,4,2,2
U008933,13,8,870.44,53.49,0.7102,0.3886,0.6828,0.5102,7,4,5
U008934,6,4,161.88,34.36,0.6404,0.3959,0.2307,0.5589,2,1,8
U008935,9,6,279.6,37.52,0.8236,0.2906,0.5751,0.5053,3,2,0
U008936,8,4,183.2,28.93,0.4681,0.5866,0.3011,0.3996,1,0,29
U008937,19,8,872.91,45.78,0.7247,0.3341,0.423,0.5969,5,2,9
U008938,14,7,364.88,19.52,0.3822,0.6765,0.3701,0.504,6,6,0
U008939,2,2,54.66,24.75,0.47,0.4825,0.1307,0.2739,0,1,42
U008940,2,1,71.86,30.22,0.6099,0.5388,0.4283,0.3661,2,1,3
U008941,12,6,287.76,34.49,0.8342,0.3143,0.4704,0.377,8,4,5
U008942,15,6,1196.07,59.88,0.6598,0.4319,0.4845,0.205,4,5,5
U008943,7,8,267.61,34.56,0.7544,0.3246,0.4111,0.548,3,2,19
U008944,13,8,1111.61,77.74,0.8204,0.3011,0.777,0.7685,7,3,0
U008945,10,6,273.45,32.3,0.5708,0.5107,0.2244,0.5554,1,1,4
U008946,2,4,83.17,41.63,0.613,0.4777,0.4687,0.0744,3,0,6
U008947,22,15,1031.92,43.34,0.8961,0.2316,0.3894,0.4598,13,5,4
U008948,5,5,147.11,31.42,0.3156,0.6738,0.2845,0.1113,0,0,36
U008949,17,5,613.77,33.43,0.898,0.1789,0.3407,0.757,9,4,4
U008950,4,4,87.29,21.37,0.594,0.4508,0.4857,0.0441,0,2,33
U008951,11,7,660.17,52.69,0.5642,0.4977,0.3586,0.5328,1,3,9
U008952,6,5,135.45,22.79,0.3909,0.638,0.3731,0.4571,1,2,1
U008953,5,1,121.43,24.73,0.5393,0.5759,0.1951,0.0233,0,2,6
U008954,4,1,133.98,32.81,0.5181,0.5591,0.4629,0.5178,2,1,25
U008955,2,2,94.99,58.55,0.4667,0.596,0.1471,0.0061,6,1,1
U008956,18,12,670.8,41.66,0.8198,0.2894,0.5164,0.2716,10,2,16
U008957,11,8,531.68,51.01,0.7489,0.3318,0.7762,0.3421,4,3,16
U008958,13,13,521.04,36.04,0.4314,0.6457,0.4766,0.2704,4,1,5
U008959,16,7,1192.61,57.38,0.7971,0.2419,0.8071,0.6138,4,6,3
U008960,4,2,62.72,20.71,0.3812,0.7003,0.3211,0.213,1,1,14
U008961,14,7,272.41,21.06,0.7435,0.3552,0.4563,0.1872,11,6,6
U008962,7,4,141.99,28.23,0.3919,0.6376,0.43,0.2079,0,0,4
U008963,16,10,896.87,56.44,0.5702,0.4262,0.4911,0.6002,5,2,5
U008964,7,4,244.1,28.68,0.5431,0.5412,0.1418,0.2466,4,2,24
U008965,6,4,195.81,33.6,0.5516,0.4581,0.2996,0.241,3,2,20
U008966,15,8,454.94,35.42,0.6945,0.3411,0.5691,0.5694,5,4,8
U008967,3,2,75.63,24.02,0.5804,0.5126,0.5913,0.4118,3,0,1
U008968,16,12,1171.11,73.7,0.9639,0.0581,0.5797,0.5203,7,2,2
U008969,0,1,10.0,31.49,0.4928,0.5115,0.1772,0.3022,1,2,24
U008970,3,1,187.54,51.92,0.6137,0.4353,0.3983,0.2524,4,0,11
U008971,10,7,653.38,54.51,0.7395,0.3402,0.625,0.3311,10,6,0
U008972,27,19,1285.03,44.78,0.8459,0.2179,0.8586,0.6069,5,8,1
U008973,5,1,207.75,49.76,0.7134,0.3104,0.4355,0.2511,4,6,2
U008974,23,14,1275.81,47.31,0.923,0.0924,0.9535,0.5163,10,5,4
U008975,3,1,92.46,30.97,0.4909,0.6095,0.3558,0.2229,3,0,18
U008976,19,12,634.51,41.39,0.7679,0.1972,0.4789,0.3844,7,5,0
U008977,2,1,49.26,26.99,0.3241,0.738,0.2837,0.1299,1,1,15
U008978,8,4,108.62,17.62,0.5585,0.5401,0.2554,0.0939,3,0,10
U008979,16,8,432.69,25.39,0.6874,0.4259,0.1799,0.1056,1,3,1
U008980,6,4,235.04,33.78,0.6108,0.4811,0.4541,0.2404,1,4,38
U008981,13,10,608.66,46.6,0.7851,0.2358,0.6175,0.6923,8,5,12
U008982,6,3,297.19,45.58,0.4932,0.4566,0.2021,0.3234,2,1,10
U008983,8,2,487.47,56.16,0.5907,0.5136,0.4579,0.2364,1,1,2
U008984,4,2,149.07,29.81,0.6657,0.3762,0.1996,0.3303,2,4,14
U008985,14,9,265.1,17.11,0.8981,0.1204,0.4166,0.7065,3,2,4
U008986,24,17,1584.48,57.52,0.9185,0.0571,1.0,1.0,15,3,0
U008987,4,3,107.78,24.22,0.5114,0.6027,0.2185,0.0,1,2,4
U008988,2,3,22.19,18.11,0.5986,0.4588,0.2049,0.2119,4,0,39
U008989,9,5,354.65,48.89,0.7791,0.231,0.4543,0.5102,5,4,6
U008990,2,2,90.37,44.1,0.5771,0.5678,0.378,0.1409,4,1,6
U008991,35,20,1877.51,46.68,0.7546,0.3538,0.6071,0.8959,13,5,11
U008992,12,5,394.85,25.37,0.5058,0.5794,0.3304,0.3844,3,5,5
U008993,16,8,754.2,47.09,0.6774,0.4474,0.4318,0.3444,7,5,20
U008994,14,8,455.72,40.46,0.587,0.5358,0.7773,0.6334,8,6,2
U008995,15,5,813.74,51.91,0.7257,0.3087,0.5746,0.3392,7,7,2
U008996,9,6,363.91,55.68,0.6555,0.377,0.4512,0.3972,2,4,2
U008997,10,4,493.24,42.96,0.751,0.3169,0.512,0.5078,10,7,4
U008998,11,5,251.8,30.46,0.5092,0.5963,0.9847,0.4984,6,4,9
U008999,16,10,546.23,30.84,0.6615,0.421,0.6506,0.7706,4,2,9
U009000,10,5,301.57,26.96,0.4921,0.6801,0.3,0.1196,6,0,3
U009001,4,3,156.54,42.74,0.6383,0.4346,0.1212,0.4651,0,3,1
U009002,4,2,180.66,35.21,0.4823,0.5917,0.352,0.6789,1,1,16
U009003,14,7,328.71,21.11,0.7243,0.358,0.5124,0.6555,8,4,5
U009004,22,14,1267.92,53.93,0.7938,0.2554,0.6139,0.7313,6,9,4
U009005,5,2,22.9,5.0,0.4189,0.5889,0.05,0.3033,2,3,6
U009006,8,4,191.87,23.14,0.5004,0.5343,0.6019,0.0,4,1,31
U009007,4,3,104.97,26.9,0.5131,0.5513,0.1382,0.2741,1,0,14
U009008,1,1,10.0,9.39,0.4929,0.5161,0.2919,0.3612,2,0,16
U009009,6,3,231.78,41.32,0.58,0.3765,0.195,0.443,0,2,15
U009010,13,5,302.14,23.03,0.5698,0.5092,0.05,0.0016,2,2,26
U009011,11,6,487.77,49.64,0.6901,0.3428,0.5519,0.3414,8,5,5
U009012,11,8,504.5,59.62,0.5301,0.5026,0.2151,0.0367,3,5,13
U009013,5,5,118.91,25.12,0.3607,0.829,0.1536,0.3244,2,1,7
U009014,9,7,205.4,28.15,0.5523,0.5079,0.3806,0.3203,4,2,5
U009015,9,6,339.32,34.82,0.612,0.3633,0.5146,0.3734,5,7,21
U009016,15,6,704.27,55.46,0.7918,0.2029,0.6582,0.6424,3,4,6
U009017,10,6,240.94,26.92,0.8247,0.2405,0.345,0.512,6,2,4
U009018,7,3,398.33,59.44,0.6457,0.5059,0.5123,0.5552,4,6,16
U009019,2,1,62.12,29.26,0.4385,0.6676,0.3226,0.4166,2,1,2
U009020,15,11,207.92,14.43,0.7041,0.3994,0.5159,0.5051,1,3,9
U009021,16,11,661.32,38.99,0.7602,0.3286,0.5838,0.719,6,0,4
U009022,9,5,284.74,36.28,0.5962,0.4491,0.1946,0.513,2,3,2
U009023,27,18,1429.88,53.07,0.7826,0.3466,0.7001,0.5467,8,7,4
U009024,8,3,259.62,42.85,0.6741,0.3144,0.3588,0.0848,3,1,48
U009025,14,13,443.68,31.53,0.6275,0.4239,0.4454,0.1671,2,2,19
U009026,14,9,471.78,41.94,0.8029,0.1132,0.6444,0.4572,3,6,3
U009027,5,6,203.39,32.82,0.6094,0.4003,0.4769,0.1297,4,2,21
U009028,5,6,135.52,29.05,0.3365,0.7269,0.3149,0.5155,2,1,6
U009029,4,2,126.38,25.06,0.643,0.4204,0.3191,0.3142,1,1,1
U009030,6,2,156.93,32.6,0.7831,0.2765,0.3471,0.5656,5,5,3
U009031,2,2,64.52,31.99,0.5127,0.4878,0.3052,0.4348,4,4,0
U009032,15,9,417.78,32.6,0.7887,0.3882,0.6026,0.7679,10,1,7
U009033,16,11,520.3,33.76,0.8367,0.1748,0.4775,0.3746,5,8,3
U009034,5,5,83.98,20.97,0.6102,0.4372,0.05,0.2932,6,2,9
U009035,6,3,178.62,35.51,0.6336,0.2608,0.4525,0.4774,6,2,19
U009036,10,4,401.75,33.94,0.2993,0.7563,0.3834,0.2971,1,0,6
U009037,17,10,516.41,23.09,0.7522,0.2883,0.4661,0.5737,13,6,7
U009038,7,2,95.86,14.35,0.4704,0.5687,0.4748,0.2104,1,1,2
U009039,17,11,821.67,44.68,0.7577,0.1936,0.7519,0.299,7,5,5
U009040,4,3,113.42,36.94,0.4687,0.6894,0.1948,0.3443,1,1,16
U009041,2,1,79.39,39.36,0.5919,0.4462,0.5089,0.4517,3,0,25
U009042,2,1,46.09,26.43,0.4066,0.6002,0.3282,0.0,4,4,0
U009043,4,4,163.36,32.41,0.6358,0.4197,0.3222,0.3463,2,0,13
U009044,10,3,258.28,21.85,0.473,0.6604,0.1486,0.4543,3,1,4
U009045,12,7,530.27,44.55,0.7647,0.3754,0.4713,0.303,8,0,2
U009046,6,1,139.02,22.03,0.3013,0.7283,0.0881,0.2178,4,1,3
U009047,7,2,368.5,45.44,0.4949,0.5531,0.1426,0.0719,2,0,4
U009048,13,6,471.38,33.59,0.7195,0.3214,0.4456,0.243,6,2,1
U009049,29,15,1120.16,34.6,0.7022,0.4828,0.7356,0.8953,15,9,2
U009050,9,3,386.43,40.62,0.6579,0.382,0.4576,0.5115,4,4,18
U009051,4,1,94.01,28.72,0.5393,0.566,0.3167,0.2817,2,1,6
U009052,5,4,71.09,18.55,0.5586,0.5555,0.5412,0.2191,0,0,2
U009053,10,6,379.36,49.81,0.4438,0.7149,0.2811,0.182,2,0,52
U009054,14,9,737.5,54.3,0.7548,0.2358,0.6888,0.4231,2,3,2
U009055,31,21,1900.67,62.48,0.8313,0.3754,0.5244,0.7438,11,7,3
U009056,14,5,517.85,35.29,0.5182,0.6077,0.6357,0.6256,5,2,5
U009057,5,8,262.86,43.54,0.6619,0.4453,0.7944,0.6813,7,3,2
U009058,20,14,836.39,43.42,0.6512,0.3512,0.8054,0.6238,12,4,0
U009059,28,20,1706.17,62.62,0.6456,0.4635,0.8291,0.7657,14,6,4
U009060,31,18,1608.79,55.16,0.8665,0.0532,0.8303,0.6155,10,6,7
U009061,18,9,603.33,31.2,0.8999,0.128,0.5397,0.2983,6,6,5
U009062,7,3,112.72,23.21,0.6214,0.3988,0.5488,0.3185,4,4,3
U009063,13,11,311.07,28.0,0.7812,0.224,0.7789,0.7503,5,4,1
U009064,19,17,449.98,25.71,0.6254,0.4662,0.6439,0.4193,6,4,8
U009065,10,5,147.49,15.1,0.7998,0.2561,0.2452,0.4936,7,1,3
U009066,6,8,152.48,27.71,0.5098,0.6354,0.3574,0.1429,2,0,6
U009067,11,6,348.56,38.94,0.6117,0.4275,0.5132,0.2531,4,3,11
U009068,12,6,354.64,28.0,0.3186,0.7909,0.05,0.0418,3,2,14
U009069,13,8,534.78,36.45,0.4733,0.5664,0.4642,0.2884,2,0,14
U009070,6,10,408.64,50.67,0.748,0.2552,0.185,0.5143,2,4,17
U009071,3,2,182.75,62.67,0.4893,0.424,0.1809,0.5392,2,4,61
U009072,6,2,100.69,17.43,0.5141,0.5994,0.6609,0.5012,6,3,15
U009073,16,11,867.38,49.89,0.6172,0.4713,0.3558,0.3473,2,3,3
U009074,17,9,756.9,43.8,0.7003,0.3589,0.4902,0.5405,8,6,18
U009075,18,10,705.66,44.28,0.6089,0.3591,0.3971,0.3643,0,4,16
U009076,12,10,394.52,39.77,0.7344,0.3875,0.4748,0.4423,5,3,1
U009077,16,9,727.83,41.79,0.7751,0.284,0.457,0.548,7,9,1
U009078,12,7,676.24,56.16,0.6511,0.4633,0.3909,0.6888,5,2,23
U009079,3,3,182.39,50.43,0.621,0.4799,0.3085,0.5846,6,1,7
U009080,20,11,792.75,42.5,0.7817,0.3854,0.8352,0.469,11,3,4
U009081,25,17,1070.88,42.51,0.842,0.2212,0.879,0.5986,7,10,2
U009082,12,6,210.65,22.4,0.6545,0.373,0.5382,0.6615,12,6,12
U009083,14,11,750.13,54.64,0.577,0.4447,0.7519,0.5733,4,4,7
U009084,9,9,363.33,45.22,0.5154,0.583,0.3534,0.4446,1,2,1
U009085,17,12,777.42,40.47,0.8711,0.1922,0.6559,0.8074,3,2,1
U009086,20,9,1271.1,61.16,0.9133,0.0877,0.4892,0.6089,11,8,2
U009087,36,27,1289.21,45.41,0.8097,0.1595,0.7942,0.7668,8,10,3
U009088,9,5,279.31,32.1,0.9071,0.0891,0.5935,0.5238,3,6,5
U009089,18,12,923.15,56.77,0.8316,0.2298,0.5693,0.8072,7,4,1
U009090,14,5,877.21,54.2,0.7512,0.3697,0.6926,0.4496,3,4,16
U009091,7,6,306.63,52.03,0.7143,0.4087,0.5678,0.1517,3,2,44
U009092,8,5,45.07,5.71,0.369,0.6869,0.3054,0.1867,0,0,14
U009093,10,5,57.9,6.23,0.6497,0.3827,0.4366,0.1628,2,2,33
U009094,11,8,556.6,56.12,0.8712,0.1244,0.7232,0.7129,6,10,3
U009095,2,2,93.46,48.91,0.5687,0.5718,0.1816,0.4224,9,7,7
U009096,7,5,134.39,27.82,0.4723,0.5978,0.3615,0.1797,2,1,11
U009097,14,6,663.77,41.07,0.9619,0.2215,0.7444,0.6664,4,2,4
U009098,3,3,122.64,34.88,0.6001,0.5026,0.2443,0.3253,2,0,30
U009099,15,9,832.47,49.93,0.6197,0.4896,0.3752,0.7045,11,3,28
U009100,21,12,688.82,38.11,0.882,0.1371,0.3827,0.7298,17,7,0
U009101,15,12,805.66,51.84,0.7885,0.2992,0.4147,0.3136,10,1,2
U009102,7,3,212.29,26.79,0.4416,0.5786,0.2863,0.4192,3,2,50
U009103,9,8,142.87,15.44,0.4404,0.5602,0.2796,0.0845,4,2,3
